order_id,customer_id,product_id,order_date,quantity,order_amount,order_status
O011040,C03725,P0173,2024-10-27,5,31719,Completed
O011041,C01200,P0134,2024-05-18,5,42686,Completed
O011042,C03094,P0154,2024-10-13,3,61372,Returned
O011043,C01736,P0165,2024-01-21,4,61747,Returned
O011044,C00840,P0110,2024-01-13,1,49326,Completed
O011045,C04702,P0032,2024-06-16,1,55023,Completed
O011046,C03917,P0028,2024-09-23,4,12102,Completed
O011047,C04474,P0188,2024-10-25,2,24332,Returned
O011048,C01758,P0134,2024-02-03,1,38202,Cancelled
O011049,C01295,P0008,2024-03-21,4,60515,Cancelled
O011050,C00188,P0158,2024-09-03,5,57332,Returned
O011051,C02222,P0180,2024-08-08,5,64497,Completed
O011052,C00226,P0109,2024-08-26,2,79889,Completed
O011053,C00533,P0109,2024-02-01,3,19028,Returned
O011054,C03981,P0143,2024-04-17,4,74584,Completed
O011055,C02182,P0087,2024-07-06,3,73798,Cancelled
O011056,C04146,P0178,2024-04-10,1,51430,Cancelled
O011057,C04991,P0077,2024-02-27,5,21291,Returned
O011058,C03353,P0013,2024-06-08,3,41218,Cancelled
O011059,C01772,P0004,2024-09-19,3,27716,Cancelled
O011060,C00700,P0188,2024-06-16,3,9247,Completed
O011061,C02467,P0086,2024-07-20,3,18069,Completed
O011062,C04588,P0121,2024-08-28,5,65591,Completed
O011063,C02479,P0040,2024-07-10,1,56811,Completed
O011064,C00057,P0002,2024-05-09,2,45739,Completed
O011065,C00454,P0058,2024-03-10,1,15131,Cancelled
O011066,C02251,P0015,2024-03-06,4,43595,Completed
O011067,C00415,P0111,2024-09-16,1,23860,Completed
O011068,C04346,P0123,2024-08-22,1,31282,Returned
O011069,C01314,P0200,2024-03-17,5,46232,Cancelled
O011070,C04942,P0153,2024-08-18,4,15070,Completed
O011071,C00431,P0066,2024-09-08,1,24986,Returned
O011072,C02627,P0197,2024-01-28,2,67230,Returned
O011073,C00499,P0015,2024-05-22,2,60731,Returned
O011074,C03090,P0102,InvalidDate,1,55918,Completed
O011075,C02951,P0017,2024-07-22,5,45348,Returned
O011076,C00847,P0025,2024-02-01,3,13049,Completed
O011077,C01546,P0141,2024-10-12,4,43400,Completed
O011078,C02555,P0004,2024-04-20,2,52897,Cancelled
O011079,C04041,P0173,2024-08-22,1,37563,Cancelled
O011080,C02142,P0083,2024-05-17,2,73096,Cancelled
O011081,C00431,P0172,2024-09-29,5,64895,Returned
O011082,C02100,P0119,2024-10-09,3,66548,Completed
O011083,C04024,P0024,2024-10-05,5,32568,Completed
O011084,C03034,P0102,2024-03-02,3,50375,Returned
O011085,C02379,P0130,2024-09-12,1,71824,Returned
O011086,C00488,P0062,2024-10-12,4,25508,Completed
O011087,C00607,P0096,2024-05-09,2,16852,Cancelled
O011088,C03771,P0022,2024-10-16,4,33845,Completed
O011089,C01163,P0017,2024-08-23,4,24769,Returned
O011090,C02446,P0100,2024-08-10,3,62986,Returned
O011091,C00374,P0195,2024-01-29,5,10966,Completed
O011092,C01210,P0166,2024-03-04,1,37694,Completed
O011093,C04168,P0022,2024-02-25,1,6721,Cancelled
O011094,C04007,P0175,2024-08-17,4,41312,Returned
O011095,C03347,P0058,2024-08-07,4,10807,Cancelled
O011096,C03267,P0107,2024-04-13,2,49137,Returned
O011097,C00347,P9999,2024-08-12,1,38133,Cancelled
O011098,C00700,P0200,2024-02-06,3,3182,Completed
O011099,C03904,P0175,2024-04-20,4,46346,Completed
O011100,C02192,P0114,2024-06-10,4,39227,Cancelled
O011101,C04232,P0035,2024-05-20,4,61726,Completed
O011102,C00025,P0144,2024-06-25,1,42008,Cancelled
O011103,C02646,P0185,2024-06-24,3,22761,Cancelled
O011104,C02139,P0127,2024-10-14,5,27837,Returned
O011105,C00965,P0144,2024-03-04,5,25729,Cancelled
O011106,C04135,P0038,2024-02-29,5,62803,Returned
O011107,C00956,P0059,2024-03-06,2,43426,Cancelled
O011108,C02865,P0138,2024-02-16,3,6979,Completed
O011109,C00865,P0156,2024-07-09,1,65349,Cancelled
O011110,C99999,P0135,2024-01-14,2,14198,Cancelled
O011111,C00357,P0039,2024-01-08,4,24294,Returned
O011112,C02393,P0101,2024-07-09,5,36591,Completed
O011113,C00731,P0185,2024-05-09,4,56303,Cancelled
O011114,C02009,P0015,2024-05-10,2,31664,Cancelled
O011115,C04664,P0008,2024-07-06,2,44282,Completed
O011116,C04397,P0076,2024-08-15,2,79613,Cancelled
O011117,C04705,P0135,2024-09-12,5,7359,Completed
O011118,C00338,P0124,2024-07-01,1,54159,Completed
O011119,C00255,P0111,2024-04-27,3,71403,Returned
O011120,C03343,P0127,2024-07-22,1,29957,Returned
O011121,C02273,P0161,2024-03-07,5,21496,Returned
O011122,C03857,P0033,2024-05-19,1,21724,Cancelled
O011123,C03980,P0032,2024-09-19,4,49651,Cancelled
O011124,C01108,P0106,2024-03-28,5,12349,Completed
O011125,C03794,P0085,2024-08-25,3,-500,Cancelled
O011126,C00670,P0028,2024-08-30,3,70697,Completed
O011127,C02323,P0017,2024-03-03,3,66194,Cancelled
O011128,C00932,P0160,2024-07-24,2,67844,Completed
O011129,C04595,P0095,2024-03-04,5,52601,Completed
O011130,C03274,P0110,2024-01-26,3,23286,Returned
O011131,C03828,P0194,2024-01-05,3,66034,Cancelled
O011132,C04609,P0060,2024-07-18,1,30222,Completed
O011133,C04360,P0042,2024-04-20,4,48135,Completed
O011134,C01638,P0145,2024-07-06,3,31880,Completed
O011135,C01435,P0077,2024-04-12,1,14106,Completed
O011136,C00129,P0040,2024-06-16,3,3431,Returned
O011137,C04780,P0054,2024-06-26,4,20239,Returned
O011138,C02698,P0141,2024-06-26,3,10719,Completed
O011139,C03257,P0062,2024-08-12,3,21160,Returned
O011140,C00976,P0183,2024-05-16,2,66714,Returned
O011141,C01631,P0074,2024-07-22,4,24798,Cancelled
O011142,C02776,P0115,2024-02-06,3,54279,Returned
O011143,C04928,P0019,2024-05-18,2,4296,Cancelled
O011144,C02056,P0094,2024-06-16,2,60603,Completed
O011145,C00246,P0007,2024-04-05,1,71642,Completed
O011146,C03733,P0052,2024-02-03,5,66626,Cancelled
O011147,C00548,P0091,2024-03-19,4,25239,Completed
O011148,C00949,P0139,2024-09-26,1,41418,Cancelled
O011149,C02331,P0180,2024-08-02,5,20297,Completed
O011150,C00471,P0004,2024-04-29,3,45802,Completed
O011151,C02698,P0071,2024-09-21,3,76972,Completed
O011152,C01686,P0034,2024-03-04,3,6149,Cancelled
O011153,C04056,P0175,2024-07-11,3,9854,Completed
O011154,C04374,P0073,2024-08-20,1,57119,Cancelled
O011155,C03738,P0109,2024-04-25,1,11866,Cancelled
O011156,C02737,P0148,2024-04-14,1,67098,Completed
O011157,C01360,P0178,2024-06-08,5,42311,Cancelled
O011158,C04126,P0135,2024-06-16,1,34061,Cancelled
O011159,C02500,P0152,2024-09-16,2,50839,Completed
O011160,C04467,P0116,2024-08-15,3,38619,Completed
O011161,C02828,P0074,2024-06-07,1,60268,Returned
O011162,C01945,P0094,2024-09-25,1,12008,Returned
O011163,C00919,P0024,2024-02-05,3,43137,Completed
O011164,C01825,P0192,2024-04-07,1,73984,Returned
O011165,C00322,P0059,2024-08-31,5,20653,Returned
O011166,C01825,P0089,2024-01-21,5,32500,Completed
O011167,C01673,P0039,2024-02-16,1,19987,Completed
O011168,C02377,P0079,2024-03-15,2,14361,Cancelled
O011169,C00306,P0068,2024-09-09,1,8425,Completed
O011170,C03179,P0136,2024-05-24,1,58123,Cancelled
O011171,C02197,P0071,2024-07-11,2,79087,Cancelled
O011172,C00082,P0143,2024-08-20,2,74633,Completed
O011173,C01915,P0089,2024-06-17,1,39645,Completed
O011174,C02808,P0133,2024-07-22,3,12570,Returned
O011175,C01572,P0029,2024-08-19,2,64227,Cancelled
O011176,C00066,P0032,2024-03-17,4,10384,Completed
O011177,C02421,P0179,2024-06-10,5,77115,Completed
O011178,C01467,P0199,2024-10-23,2,54952,Returned
O011179,C02131,P0137,2024-06-30,3,56952,Completed
O011180,C03504,P0155,2024-09-25,2,35643,Cancelled
O011181,C04587,P0070,2024-06-23,2,45101,Completed
O011182,C00454,P0191,2024-02-25,2,40310,Cancelled
O011183,C01919,P0070,2024-06-09,1,13199,Completed
O011184,C01351,P0076,2024-07-03,5,43410,Completed
O011185,C01145,P0179,2024-08-11,5,30277,Cancelled
O011186,C03788,P0095,2024-03-01,2,25325,Returned
O011187,C00619,P0102,InvalidDate,4,3532,Returned
O011188,C04041,P0198,2024-08-30,3,30873,Returned
O011189,C00572,P0014,2024-06-29,3,52857,Completed
O011190,C03878,P0008,2024-03-10,4,70100,Completed
O011191,C04365,P0038,2024-05-01,5,14932,Completed
O011192,C02759,P0043,2024-01-11,3,67378,Completed
O011193,C02017,P0163,2024-03-28,5,3211,Cancelled
O011194,C02670,P0175,2024-03-28,5,4189,Completed
O011195,C00935,P0167,2024-04-24,1,53635,Cancelled
O011196,C03449,P0026,2024-08-03,3,36565,Returned
O011197,C03955,P0015,2024-04-19,2,58724,Completed
O011198,C01899,P0185,2024-06-04,2,51412,Cancelled
O011199,C00594,P0027,2024-02-15,4,66649,Completed
O011200,C00013,P0018,2024-08-12,1,64448,Returned
O011201,C03915,P0138,2024-01-13,2,33142,Completed
O011202,C04086,P0048,2024-02-23,1,36252,Completed
O011203,C02293,P0128,2024-07-01,5,12328,Cancelled
O011204,C03017,P0081,2024-03-25,2,67792,Cancelled
O011205,C04219,P0022,2024-09-27,2,44737,Cancelled
O011206,C03423,P0155,2024-10-08,3,34419,Completed
O011207,C00761,P0163,2024-06-25,3,74391,Completed
O011208,C02594,P0153,2024-04-26,4,7217,Returned
O011209,C00852,P0124,2024-02-08,4,22682,Completed
O011210,C03533,P0078,2024-09-04,4,39179,Returned
O011211,C99999,P0023,2024-06-24,4,36383,Returned
O011212,C01440,P0197,2024-01-03,4,64749,Completed
O011213,C03509,P0014,2024-02-20,4,54503,Completed
O011214,C00769,P0123,2024-10-04,5,-500,Completed
O011215,C01587,P0155,2024-09-01,1,67473,Completed
O011216,C00399,P0109,2024-03-17,5,27859,Completed
O011217,C00367,P0116,2024-07-18,5,26985,Cancelled
O011218,C01394,P0038,2024-08-20,5,23275,Returned
O011219,C04721,P0014,2024-08-27,5,5995,Returned
O011220,C04961,P0076,2024-05-23,2,5859,Completed
O011221,C01644,P0091,2024-04-15,3,70946,Completed
O011222,C00726,P0146,2024-08-27,4,34233,Completed
O011223,C01016,P0083,2024-02-07,2,44091,Completed
O011224,C00393,P0166,2024-09-14,3,45294,Completed
O011225,C03379,P0094,2024-07-07,3,27796,Completed
O011226,C03026,P0038,2024-08-14,1,72015,Completed
O011227,C03409,P0171,2024-01-03,5,17487,Completed
O011228,C03572,P0139,2024-03-20,1,70638,Completed
O011229,C02988,P0154,2024-01-02,3,33989,Cancelled
O011230,C00993,P0067,2024-09-06,3,55583,Completed
O011231,C02657,P0153,2024-02-10,1,29445,Completed
O011232,C03544,P0045,2024-08-10,5,21118,Cancelled
O011233,C04348,P0154,2024-07-05,2,42740,Cancelled
O011234,C01668,P9999,2024-05-20,5,15494,Completed
O011235,C00204,P0076,2024-08-21,2,29245,Completed
O011236,C04099,P0014,2024-03-09,5,74893,Completed
O011237,C02863,P0055,2024-06-15,2,20789,Completed
O011238,C02861,P0097,2024-05-15,2,71652,Completed
O011239,C02659,P0174,2024-10-16,4,30504,Completed
O011240,C01947,P0181,2024-03-08,3,45387,Returned
O011241,C01928,P0096,2024-06-17,2,34864,Completed
O011242,C00189,P0071,2024-03-17,1,3384,Completed
O011243,C03506,P0073,2024-08-22,5,6401,Returned
O011244,C03682,P0035,2024-07-26,5,63833,Completed
O011245,C01975,P0122,2024-03-05,4,58099,Cancelled
O011246,C04779,P0117,2024-02-18,3,17100,Returned
O011247,C01235,P0061,2024-09-11,1,54359,Cancelled
O011248,C03420,P0159,2024-10-09,1,59404,Cancelled
O011249,C01288,P0003,2024-03-09,4,36653,Completed
O011250,C04481,P0039,2024-02-22,1,42817,Returned
O011251,C03008,P0174,2024-03-17,3,53323,Completed
O011252,C04142,P0184,2024-01-14,3,63032,Completed
O011253,C00983,P0057,2024-07-08,1,36931,Cancelled
O011254,C01992,P0183,2024-04-11,4,22221,Returned
O011255,C04777,P0169,2024-08-19,4,23330,Cancelled
O011256,C04342,P0200,2024-05-21,2,15627,Completed
O011257,C00457,P0047,2024-03-18,5,26116,Completed
O011258,C02156,P0079,2024-08-04,3,41938,Completed
O011259,C02795,P0083,2024-08-06,2,8616,Completed
O011260,C04822,P0146,2024-07-15,5,72610,Cancelled
O011261,C03757,P0135,2024-03-10,2,39147,Completed
O011262,C04259,P0030,2024-07-18,4,12288,Completed
O011263,C02003,P0153,2024-08-02,4,53390,Cancelled
O011264,C00137,P0132,2024-08-26,3,36530,Completed
O011265,C03197,P0187,2024-06-03,5,44772,Completed
O011266,C01050,P0066,2024-09-28,1,18429,Completed
O011267,C03137,P0173,2024-02-16,4,51701,Completed
O011268,C02082,P0135,2024-07-31,1,59765,Returned
O011269,C00059,P0131,2024-02-21,2,78197,Completed
O011270,C00573,P0121,2024-08-22,2,40468,Returned
O011271,C03751,P0075,2024-01-23,3,55792,Cancelled
O011272,C00669,P0057,2024-04-04,1,74442,Completed
O011273,C00247,P0045,2024-07-12,4,52951,Completed
O011274,C02936,P0130,2024-03-10,1,51677,Cancelled
O011275,C01488,P0097,2024-10-19,4,75601,Returned
O011276,C01819,P0099,2024-08-31,1,43511,Completed
O011277,C02479,P0158,2024-08-10,5,13394,Cancelled
O011278,C04023,P0124,2024-10-01,5,35223,Cancelled
O011279,C02946,P0061,2024-09-03,5,61466,Returned
O011280,C00975,P0134,2024-04-06,1,78517,Returned
O011281,C02424,P0126,2024-04-04,3,43360,Completed
O011282,C03892,P0154,2024-05-19,3,14820,Completed
O011283,C01304,P0126,2024-09-03,2,72948,Completed
O011284,C03352,P0193,2024-06-04,1,51239,Returned
O011285,C00919,P0006,2024-03-24,4,69096,Cancelled
O011286,C00761,P0065,2024-05-09,1,59250,Returned
O011287,C03116,P0004,2024-08-24,4,50683,Completed
O011288,C04552,P0127,2024-02-04,3,29104,Completed
O011289,C04890,P0187,2024-01-14,4,70282,Completed
O011290,C04636,P0017,2024-07-01,2,78509,Completed
O011291,C00358,P0182,2024-03-23,2,47353,Returned
O011292,C02574,P0187,2024-08-05,1,17042,Returned
O011293,C00850,P0092,2024-08-10,1,11761,Completed
O011294,C03067,P0130,2024-01-27,2,12971,Returned
O011295,C00409,P0182,2024-06-14,5,22186,Cancelled
O011296,C01713,P0198,2024-01-19,4,69691,Returned
O011297,C04772,P0002,2024-07-07,2,10614,Completed
O011298,C02909,P0129,2024-01-02,3,40254,Returned
O011299,C00462,P0098,2024-01-09,2,65123,Returned
O011300,C01681,P0091,InvalidDate,5,75394,Completed
O011301,C03686,P0034,2024-10-08,4,16420,Completed
O011302,C01148,P0023,2024-05-22,2,51912,Completed
O011303,C01547,P0150,2024-04-08,1,-500,Completed
O011304,C03511,P0005,2024-06-14,1,42297,Cancelled
O011305,C01552,P0187,2024-03-04,2,39444,Cancelled
O011306,C03968,P0105,2024-04-19,5,39854,Completed
O011307,C01094,P0188,2024-04-29,5,56603,Cancelled
O011308,C04405,P0145,2024-02-04,2,4743,Cancelled
O011309,C00916,P0154,2024-03-11,4,23976,Returned
O011310,C04943,P0163,2024-10-26,2,3089,Cancelled
O011311,C01155,P0097,2024-05-02,5,15798,Completed
O011312,C99999,P0148,2024-09-09,1,31777,Cancelled
O011313,C01812,P0145,2024-08-06,2,41779,Returned
O011314,C00387,P0044,2024-06-16,4,55402,Completed
O011315,C04019,P0187,2024-04-06,2,58994,Completed
O011316,C01732,P0183,2024-09-06,5,2815,Returned
O011317,C00139,P0180,2024-08-09,2,5765,Completed
O011318,C04255,P0111,2024-10-12,3,32752,Cancelled
O011319,C02559,P0028,2024-05-23,2,3623,Completed
O011320,C02304,P0107,2024-02-22,2,30712,Completed
O011321,C03918,P0011,2024-09-19,3,5872,Completed
O011322,C03961,P0196,2024-04-30,3,10320,Completed
O011323,C02947,P0135,2024-05-02,3,19502,Returned
O011324,C00642,P0088,2024-08-30,3,77632,Completed
O011325,C03255,P0029,2024-05-12,4,26238,Completed
O011326,C01235,P0100,2024-06-20,4,60132,Cancelled
O011327,C04513,P0182,2024-05-21,3,79879,Cancelled
O011328,C02242,P0157,2024-02-13,2,1172,Cancelled
O011329,C02175,P0197,2024-08-29,5,1951,Cancelled
O011330,C01960,P0051,2024-10-14,3,65704,Completed
O011331,C01812,P0033,2024-04-09,4,38601,Completed
O011332,C04240,P0150,2024-05-02,1,44102,Completed
O011333,C03300,P0165,2024-01-25,5,52119,Returned
O011334,C00154,P0122,2024-07-19,2,36604,Cancelled
O011335,C02359,P0077,2024-09-10,5,67662,Completed
O011336,C02950,P0136,2024-07-02,3,28239,Completed
O011337,C02377,P0095,2024-04-29,4,37316,Returned
O011338,C04041,P0009,2024-10-14,5,3585,Completed
O011339,C00376,P0123,2024-06-19,2,67212,Completed
O011340,C00154,P0164,2024-06-15,5,6338,Returned
O011341,C03441,P0186,2024-06-21,4,70351,Completed
O011342,C02920,P0066,2024-03-07,1,8258,Completed
O011343,C00453,P0081,2024-09-09,1,6366,Returned
O011344,C04061,P0044,2024-03-29,2,42934,Completed
O011345,C00020,P0043,2024-02-16,1,34704,Cancelled
O011346,C04658,P0045,2024-02-18,4,78796,Cancelled
O011347,C00182,P0079,2024-03-04,5,18796,Completed
O011348,C04534,P0003,2024-03-09,3,61893,Completed
O011349,C04999,P0155,2024-04-03,3,65153,Completed
O011350,C04089,P0056,2024-08-01,3,67167,Completed
O011351,C02153,P0176,2024-03-14,2,26191,Returned
O011352,C01095,P0101,2024-03-14,3,10495,Completed
O011353,C01016,P0124,2024-01-28,4,70766,Completed
O011354,C00657,P0123,2024-06-14,4,63521,Completed
O011355,C02075,P0135,2024-09-11,2,47206,Cancelled
O011356,C02979,P0176,2024-07-15,4,62183,Returned
O011357,C00065,P0112,2024-05-13,2,26923,Returned
O011358,C04873,P0165,2024-03-16,1,9778,Completed
O011359,C00515,P0195,2024-06-17,2,43426,Completed
O011360,C00695,P0132,2024-04-09,1,17727,Returned
O011361,C00146,P0190,2024-06-15,2,14284,Completed
O011362,C02879,P0115,2024-01-05,4,71982,Returned
O011363,C01450,P0036,2024-10-07,4,71210,Completed
O011364,C03850,P0082,2024-03-12,5,75795,Cancelled
O011365,C02494,P0100,2024-07-26,4,58388,Cancelled
O011366,C00922,P0074,2024-04-21,4,56755,Cancelled
O011367,C00376,P0173,2024-08-23,1,70772,Completed
O011368,C02247,P0183,2024-04-21,5,78016,Returned
O011369,C02273,P0033,2024-10-25,4,14318,Completed
O011370,C03191,P0122,2024-02-05,3,50891,Cancelled
O011371,C03548,P9999,2024-04-10,2,60122,Returned
O011372,C02009,P0057,2024-02-21,2,65436,Completed
O011373,C04377,P0065,2024-05-09,3,2156,Returned
O011374,C01217,P0161,2024-06-09,5,58401,Completed
O011375,C03838,P0015,2024-07-03,4,46582,Completed
O011376,C04024,P0119,2024-04-29,5,74191,Returned
O011377,C01942,P0103,2024-09-01,3,35022,Completed
O011378,C04465,P0031,2024-06-14,4,10385,Completed
O011379,C01613,P0043,2024-05-05,4,72681,Completed
O011380,C01005,P0123,2024-06-25,2,39578,Returned
O011381,C03996,P0071,2024-04-10,5,7704,Returned
O011382,C04382,P0186,2024-01-06,5,43668,Cancelled
O011383,C03514,P0105,2024-09-29,2,38668,Cancelled
O011384,C04536,P0005,2024-05-30,5,78712,Completed
O011385,C03831,P0198,2024-09-30,4,48524,Returned
O011386,C03440,P0104,2024-01-07,5,19458,Returned
O011387,C03250,P0039,2024-08-25,4,61902,Returned
O011388,C01502,P0102,2024-10-19,3,68302,Returned
O011389,C03305,P0172,2024-09-14,3,2094,Returned
O011390,C00833,P0035,2024-10-05,4,70939,Returned
O011391,C02083,P0143,2024-05-16,2,75172,Returned
O011392,C01035,P0162,2024-07-15,5,-500,Completed
O011393,C00521,P0098,2024-02-14,4,44758,Cancelled
O011394,C01621,P0039,2024-04-24,2,42752,Returned
O011395,C00961,P0129,2024-07-17,5,76825,Returned
O011396,C01205,P0101,2024-09-21,1,74873,Returned
O011397,C04512,P0002,2024-05-10,3,54015,Cancelled
O011398,C01288,P0059,2024-02-25,5,21041,Completed
O011399,C02385,P0025,2024-10-18,2,13889,Returned
O011400,C02430,P0063,2024-05-31,3,28567,Completed
O011401,C01385,P0183,2024-02-10,5,21869,Returned
O011402,C01054,P0117,2024-02-04,1,35829,Completed
O011403,C02003,P0061,2024-03-14,1,33692,Cancelled
O011404,C03375,P0156,2024-06-20,4,23942,Completed
O011405,C04097,P0021,2024-07-12,1,12306,Completed
O011406,C03538,P0130,2024-06-12,2,39174,Completed
O011407,C04471,P0009,2024-04-13,2,7992,Returned
O011408,C02271,P0096,2024-10-27,2,971,Completed
O011409,C03187,P0152,2024-05-15,2,15259,Returned
O011410,C02282,P0163,2024-03-16,1,47515,Completed
O011411,C02621,P0118,2024-01-04,3,22245,Returned
O011412,C00741,P0062,2024-08-07,3,724,Cancelled
O011413,C99999,P0198,InvalidDate,2,44423,Completed
O011414,C04577,P0092,2024-08-30,2,71846,Completed
O011415,C00618,P0082,2024-04-06,2,19519,Completed
O011416,C02609,P0153,2024-04-06,4,15995,Returned
O011417,C03743,P0120,2024-04-29,5,2446,Cancelled
O011418,C04360,P0057,2024-02-16,3,24491,Cancelled
O011419,C02790,P0007,2024-04-05,2,52815,Cancelled
O011420,C02576,P0198,2024-09-14,4,77552,Completed
O011421,C03252,P0124,2024-06-04,1,67377,Completed
O011422,C02862,P0022,2024-08-08,5,72478,Returned
O011423,C00400,P0113,2024-06-11,5,58765,Completed
O011424,C01869,P0018,2024-05-21,4,61642,Cancelled
O011425,C02222,P0181,2024-04-21,5,55528,Cancelled
O011426,C01984,P0065,2024-06-17,2,50534,Completed
O011427,C02474,P0150,2024-03-24,2,57730,Completed
O011428,C01084,P0051,2024-07-12,4,30938,Completed
O011429,C02866,P0182,2024-03-10,3,54077,Returned
O011430,C01801,P0196,2024-06-23,4,8482,Returned
O011431,C00431,P0099,2024-02-02,2,38719,Completed
O011432,C04974,P0159,2024-09-25,1,21457,Completed
O011433,C02458,P0128,2024-09-17,2,53787,Cancelled
O011434,C03628,P0022,2024-02-15,1,65583,Returned
O011435,C00907,P0017,2024-04-18,3,25332,Completed
O011436,C03580,P0102,2024-09-02,5,21337,Cancelled
O011437,C02166,P0068,2024-08-21,3,58454,Completed
O011438,C01195,P0031,2024-02-23,1,41291,Completed
O011439,C02001,P0027,2024-02-08,1,72684,Completed
O011440,C02482,P0052,2024-05-31,2,75687,Completed
O011441,C02273,P0153,2024-05-31,4,14718,Cancelled
O011442,C01146,P0130,2024-07-13,4,58584,Completed
O011443,C00213,P0055,2024-06-09,5,3003,Completed
O011444,C00527,P0139,2024-10-17,3,25879,Completed
O011445,C00081,P0093,2024-05-17,2,40768,Cancelled
O011446,C03639,P0200,2024-06-24,5,79626,Completed
O011447,C00372,P0103,2024-07-23,4,37719,Completed
O011448,C03019,P0038,2024-03-29,5,15044,Returned
O011449,C04169,P0176,2024-02-04,4,58402,Returned
O011450,C02798,P0169,2024-05-04,4,67348,Cancelled
O011451,C03460,P0185,2024-05-02,5,51390,Cancelled
O011452,C02476,P0195,2024-05-14,2,69689,Completed
O011453,C03901,P0092,2024-02-17,2,10904,Completed
O011454,C03717,P0179,2024-09-07,1,38354,Completed
O011455,C03843,P0100,2024-03-01,5,10648,Cancelled
O011456,C03133,P0105,2024-07-05,5,5661,Cancelled
